LeadId,FirstName,LastName,Company,Country,Region,Source,Status,Score,Rating,IsConverted,ConvertedAccountId,Product_Interest,CreatedDate,LastActivityDate,SalesRep
LED00157,Budi,Santoso,Air Force Egypt,Egypt,Africa,LinkedIn,Disqualified,41,Warm,False,,Spare Parts Package,2020-07-31,2022-02-06,Sophie Leclerc
LED00158,Mohammed,Nasser,Air Force Qatar,Qatar,Middle East,Dubai Airshow,New,3,Cold,False,,Falcon 6X,2022-12-06,2023-12-30,Jean-Pierre Martin
LED00159,Miguel,Al-Farsi,Air Force Croatia,Croatia,Europe,Partner Network,Working,51,Warm,False,,Falcon 8X,2022-04-08,2023-09-08,Antoine Morel
LED00160,Hans,Patel,Ministry of Defense France,France,Europe,DSEI London,Working,96,Hot,False,,MRO Contract Rafale,2023-06-27,2024-08-25,Sophie Leclerc
LED00161,Siti,Al-Farsi,Ministry of Defense Egypt,Egypt,Africa,Dubai Airshow,Working,64,Warm,False,,Rafale F3-R,2020-11-11,2020-11-25,Isabelle Bernard
LED00162,Ahmed,Al-Rashid,Ministry of Defense Indonesia,Indonesia,Asia,Embassy Referral,Working,12,Cold,False,,Falcon 10X,2021-06-23,2022-10-05,Jean-Pierre Martin
LED00163,Amit,Sharma,Air Force Croatia,Croatia,Europe,Embassy Referral,Disqualified,2,Cold,False,,Falcon 6X,2021-01-30,2022-01-28,Antoine Morel
LED00164,Priya,Sharma,Ministry of Defense France,France,Europe,Air Show Le Bourget,Working,66,Warm,False,,Falcon 6X,2023-04-09,2024-02-03,Marc Dupont
LED00165,Nikos,Al-Thani,Air Force France,France,Europe,Embassy Referral,Working,53,Warm,False,,Rafale F4,2023-10-26,2024-12-01,Sophie Leclerc
LED00166,Carlos,Schmidt,Air Force Croatia,Croatia,Europe,Air Show Le Bourget,Working,26,Cold,False,,Rafale F3-R,2022-03-09,2023-02-11,Jean-Pierre Martin
LED00167,Priya,Marić,Air Force India,India,Asia,Partner Network,Disqualified,94,Hot,False,,Offset Industrial Package,2022-07-28,2024-08-05,Antoine Morel
LED00168,Ahmed,Al-Rashid,Ministry of Defense France,France,Europe,Aero India Bangalore,New,12,Cold,False,,Rafale F4,2020-07-01,2023-03-02,Isabelle Bernard
LED00169,Klaus,Al-Sabah,Air Force Spain,Spain,Europe,Embassy Referral,New,56,Warm,False,,Falcon 10X,2018-01-03,2019-06-12,Marc Dupont
LED00170,Khalid,López,Air Force Germany,Germany,Europe,LinkedIn,Converted,85,Hot,True,ACC0008,Upgrade EW Suite,2023-05-12,2023-09-21,Sophie Leclerc
LED00171,Klaus,Schmidt,Air Force Egypt,Egypt,Africa,Dubai Airshow,New,95,Hot,False,,Falcon 6X,2022-07-13,2023-03-26,Sophie Leclerc
LED00172,Siti,López,Ministry of Defense Qatar,Qatar,Middle East,Euronaval,Disqualified,90,Hot,False,,Falcon 10X,2023-10-31,2024-11-23,Sophie Leclerc
LED00173,Khaled,Sharma,Ministry of Defense Indonesia,Indonesia,Asia,LinkedIn,Converted,47,Warm,True,ACC0006,Rafale F3-R,2018-05-21,2019-12-27,Jean-Pierre Martin
LED00174,Khalid,Al-Sabah,Ministry of Defense France,France,Europe,Dubai Airshow,Working,50,Warm,False,,Falcon 6X,2024-06-01,2024-11-08,Antoine Morel
LED00175,Ante,Nikolaou,Air Force Croatia,Croatia,Europe,Embassy Referral,Nurturing,27,Cold,False,,Falcon 10X,2020-12-12,2024-08-15,Antoine Morel
LED00176,Ante,Nikolaou,Ministry of Defense Qatar,Qatar,Middle East,LinkedIn,Working,23,Cold,False,,MRO Contract Rafale,2023-06-20,2024-03-15,Jean-Pierre Martin
LED00177,Nikos,Al-Farsi,Air Force Indonesia,Indonesia,Asia,LinkedIn,New,82,Hot,False,,Training Program,2024-02-04,2024-03-31,Jean-Pierre Martin
LED00178,Ante,Hassan,Ministry of Defense France,France,Europe,Euronaval,Working,44,Warm,False,,Upgrade EW Suite,2022-11-22,2023-05-27,Isabelle Bernard
LED00179,Budi,Patel,Ministry of Defense France,France,Europe,Dubai Airshow,Working,87,Hot,False,,Falcon 8X,2018-03-10,2024-07-01,Antoine Morel
LED00180,Hamad,Patel,Air Force Spain,Spain,Europe,Air Show Le Bourget,Nurturing,46,Warm,False,,Falcon 8X,2023-12-15,2024-11-04,Antoine Morel
LED00181,Budi,García,Air Force France,France,Europe,Dubai Airshow,Disqualified,69,Warm,False,,Spare Parts Package,2022-10-03,2023-08-02,Isabelle Bernard
LED00182,Rajesh,Hassan,Air Force Croatia,Croatia,Europe,Embassy Referral,Working,59,Warm,False,,Upgrade EW Suite,2021-05-13,2023-02-10,Sophie Leclerc
LED00183,Khalid,Al-Thani,Ministry of Defense India,India,Asia,DSEI London,Nurturing,96,Hot,False,,Falcon 6X,2019-08-12,2021-10-21,Sophie Leclerc
LED00184,Ahmed,Horvat,Ministry of Defense Indonesia,Indonesia,Asia,Embassy Referral,Working,75,Hot,False,,Falcon 10X,2021-12-06,2022-09-19,Isabelle Bernard
LED00185,Nikos,García,Ministry of Defense Germany,Germany,Europe,DSEI London,Working,86,Hot,False,,Rafale F3-R,2022-12-22,2024-10-04,Jean-Pierre Martin
LED00186,Ivana,Nikolaou,Air Force Spain,Spain,Europe,Euronaval,Converted,13,Cold,True,ACC0004,Upgrade EW Suite,2023-04-14,2024-07-22,Sophie Leclerc
LED00187,Khaled,García,Air Force Qatar,Qatar,Middle East,DSEI London,Disqualified,34,Cold,False,,Training Program,2018-06-17,2023-03-27,Antoine Morel
LED00188,Mohammed,Hassan,Ministry of Defense Croatia,Croatia,Europe,Aero India Bangalore,Working,97,Hot,False,,Offset Industrial Package,2023-11-12,2024-09-13,Marc Dupont
LED00189,Priya,Al-Farsi,Ministry of Defense Croatia,Croatia,Europe,Dubai Airshow,Disqualified,89,Hot,False,,Falcon 10X,2022-09-24,2024-10-04,Marc Dupont
LED00190,Sunita,Hassan,Air Force Spain,Spain,Europe,Euronaval,Nurturing,42,Warm,False,,Training Program,2020-10-26,2022-03-07,Antoine Morel
LED00191,Mohammed,Al-Sabah,Ministry of Defense UAE,UAE,Middle East,Partner Network,Nurturing,75,Hot,False,,Offset Industrial Package,2020-12-24,2023-02-01,Antoine Morel
LED00192,Miguel,Al-Farsi,Air Force India,India,Asia,Embassy Referral,New,77,Hot,False,,Falcon 6X,2019-02-08,2023-02-24,Antoine Morel
LED00193,Yiannis,Nikolaou,Ministry of Defense Indonesia,Indonesia,Asia,Embassy Referral,Converted,91,Hot,True,ACC0017,Rafale F3-R,2021-11-23,2024-02-17,Isabelle Bernard
LED00194,Mohammed,Müller,Ministry of Defense UAE,UAE,Middle East,Air Show Le Bourget,Working,72,Hot,False,,Rafale F3-R,2021-09-09,2024-04-01,Marc Dupont
LED00195,Carlos,Nikolaou,Ministry of Defense Qatar,Qatar,Middle East,LinkedIn,Disqualified,45,Warm,False,,MRO Contract Rafale,2020-10-15,2023-05-11,Marc Dupont
LED00196,Amit,Nasser,Ministry of Defense UAE,UAE,Middle East,Aero India Bangalore,Converted,71,Hot,True,ACC0025,Falcon 8X,2024-02-20,2024-11-01,Jean-Pierre Martin
LED00197,Amit,Müller,Air Force Qatar,Qatar,Middle East,LinkedIn,Nurturing,78,Hot,False,,Rafale F4,2020-07-21,2024-02-20,Isabelle Bernard
LED00198,Budi,García,Ministry of Defense Germany,Germany,Europe,LinkedIn,Converted,63,Warm,True,ACC0016,MRO Contract Rafale,2022-04-17,2023-03-28,Isabelle Bernard
LED00199,Budi,López,Air Force France,France,Europe,LinkedIn,Working,21,Cold,False,,Upgrade EW Suite,2019-04-02,2022-07-28,Antoine Morel
LED00200,Ahmed,Hassan,Ministry of Defense Indonesia,Indonesia,Asia,Aero India Bangalore,Converted,79,Hot,True,ACC0030,Spare Parts Package,2020-03-24,2021-09-14,Sophie Leclerc
LED00201,Mohammed,Müller,Ministry of Defense Spain,Spain,Europe,LinkedIn,Working,45,Warm,False,,Rafale F4,2022-04-27,2023-03-24,Sophie Leclerc
LED00202,Rajesh,Al-Sabah,Air Force India,India,Asia,Partner Network,Nurturing,31,Cold,False,,Falcon 6X,2021-01-26,2022-06-12,Sophie Leclerc
LED00203,Rajesh,Schmidt,Air Force UAE,UAE,Middle East,Partner Network,New,18,Cold,False,,Training Program,2020-09-25,2023-01-21,Antoine Morel
LED00204,Miguel,Nasser,Ministry of Defense Indonesia,Indonesia,Asia,Dubai Airshow,Converted,23,Cold,True,ACC0023,MRO Contract Rafale,2022-06-25,2024-09-24,Marc Dupont
LED00205,Amit,Marić,Air Force Qatar,Qatar,Middle East,Embassy Referral,Disqualified,46,Warm,False,,Falcon 8X,2020-08-19,2022-06-08,Sophie Leclerc
LED00206,Ante,Singh,Air Force Egypt,Egypt,Africa,Aero India Bangalore,Disqualified,100,Hot,False,,Offset Industrial Package,2023-05-03,2023-12-22,Marc Dupont
LED00207,Yiannis,Schmidt,Air Force Croatia,Croatia,Europe,Dubai Airshow,Nurturing,34,Cold,False,,Offset Industrial Package,2018-08-06,2023-06-27,Jean-Pierre Martin
LED00208,Sunita,Al-Sabah,Ministry of Defense India,India,Asia,Aero India Bangalore,Nurturing,71,Hot,False,,Falcon 8X,2018-08-24,2019-05-12,Marc Dupont
LED00209,Hans,Al-Sabah,Air Force Greece,Greece,Europe,DSEI London,Working,72,Hot,False,,Falcon 8X,2018-04-23,2022-10-02,Sophie Leclerc
LED00210,Amit,Horvat,Ministry of Defense Greece,Greece,Europe,Partner Network,Converted,68,Warm,True,ACC0029,Upgrade EW Suite,2021-06-01,2023-09-12,Sophie Leclerc
LED00211,Miguel,Al-Farsi,Ministry of Defense India,India,Asia,LinkedIn,New,78,Hot,False,,Rafale F4,2022-01-07,2022-05-17,Antoine Morel
LED00212,Hamad,Kumar,Ministry of Defense France,France,Europe,Embassy Referral,Working,93,Hot,False,,Training Program,2020-01-05,2024-02-05,Jean-Pierre Martin
LED00213,Fatima,Nasser,Ministry of Defense Egypt,Egypt,Africa,LinkedIn,Disqualified,12,Cold,False,,Falcon 8X,2022-05-06,2024-09-19,Marc Dupont
LED00214,Carlos,Al-Sabah,Air Force Egypt,Egypt,Africa,Aero India Bangalore,Working,39,Cold,False,,Falcon 10X,2022-10-29,2023-12-14,Sophie Leclerc
LED00215,Yiannis,Al-Farsi,Ministry of Defense Qatar,Qatar,Middle East,Dubai Airshow,Converted,82,Hot,True,ACC0001,Offset Industrial Package,2021-10-23,2022-02-24,Antoine Morel
LED00216,Rajesh,Kumar,Air Force Qatar,Qatar,Middle East,Air Show Le Bourget,Working,12,Cold,False,,Falcon 10X,2023-12-08,2023-12-22,Antoine Morel
LED00217,Hamad,Marić,Air Force Egypt,Egypt,Africa,LinkedIn,Working,22,Cold,False,,MRO Contract Rafale,2023-08-03,2023-09-21,Sophie Leclerc
LED00218,Siti,Papadopoulos,Ministry of Defense Germany,Germany,Europe,LinkedIn,Disqualified,22,Cold,False,,Training Program,2019-12-29,2020-02-29,Antoine Morel
LED00219,Klaus,Al-Farsi,Air Force Spain,Spain,Europe,Air Show Le Bourget,Converted,15,Cold,True,ACC0006,Offset Industrial Package,2021-06-30,2024-05-26,Sophie Leclerc
LED00220,Yiannis,Marić,Ministry of Defense Croatia,Croatia,Europe,DSEI London,Converted,24,Cold,True,ACC0026,Training Program,2021-10-13,2022-06-08,Antoine Morel
LED00221,Khalid,Santoso,Ministry of Defense Qatar,Qatar,Middle East,DSEI London,Working,31,Cold,False,,Rafale F3-R,2020-09-07,2022-09-10,Jean-Pierre Martin
LED00222,Amit,Wijaya,Ministry of Defense Germany,Germany,Europe,Partner Network,Converted,12,Cold,True,ACC0023,Upgrade EW Suite,2019-01-08,2024-11-13,Isabelle Bernard
LED00223,Klaus,Al-Rashid,Air Force Greece,Greece,Europe,Dubai Airshow,New,41,Warm,False,,Spare Parts Package,2020-03-22,2020-09-06,Isabelle Bernard
LED00224,Hans,Nasser,Air Force Croatia,Croatia,Europe,Air Show Le Bourget,Working,13,Cold,False,,Falcon 10X,2023-06-06,2023-08-01,Antoine Morel
LED00225,Ante,Al-Thani,Ministry of Defense UAE,UAE,Middle East,Air Show Le Bourget,Working,11,Cold,False,,Rafale F3-R,2024-05-28,2024-10-11,Jean-Pierre Martin
LED00226,Priya,Al-Rashid,Ministry of Defense Greece,Greece,Europe,Air Show Le Bourget,Working,49,Warm,False,,Upgrade EW Suite,2024-01-12,2024-04-12,Antoine Morel
LED00227,Ivana,Singh,Air Force India,India,Asia,LinkedIn,New,27,Cold,False,,Falcon 6X,2020-01-31,2022-11-10,Sophie Leclerc
LED00228,Klaus,Kumar,Ministry of Defense India,India,Asia,Air Show Le Bourget,Working,48,Warm,False,,MRO Contract Rafale,2019-04-22,2021-04-16,Isabelle Bernard
LED00229,Hans,Horvat,Ministry of Defense Qatar,Qatar,Middle East,Dubai Airshow,New,51,Warm,False,,Falcon 10X,2019-08-04,2024-07-14,Isabelle Bernard
LED00230,Fatima,Kumar,Air Force UAE,UAE,Middle East,Euronaval,Converted,83,Hot,True,ACC0014,Spare Parts Package,2021-01-21,2022-08-13,Sophie Leclerc
LED00231,Priya,Nikolaou,Air Force Greece,Greece,Europe,Partner Network,New,76,Hot,False,,Falcon 6X,2022-06-08,2022-08-19,Jean-Pierre Martin
LED00232,Amit,Al-Thani,Ministry of Defense France,France,Europe,DSEI London,New,62,Warm,False,,Falcon 10X,2024-01-09,2024-07-30,Marc Dupont
LED00233,Khaled,Santoso,Ministry of Defense Greece,Greece,Europe,Euronaval,Working,72,Hot,False,,Upgrade EW Suite,2019-05-05,2024-02-01,Isabelle Bernard
LED00234,Khalid,Al-Farsi,Air Force France,France,Europe,Dubai Airshow,Disqualified,66,Warm,False,,Rafale F3-R,2023-04-05,2024-05-06,Sophie Leclerc
LED00235,Yiannis,Papadopoulos,Air Force Egypt,Egypt,Africa,DSEI London,Nurturing,30,Cold,False,,Rafale F3-R,2022-02-28,2024-01-07,Antoine Morel
LED00236,Rajesh,Papadopoulos,Air Force UAE,UAE,Middle East,Dubai Airshow,Working,92,Hot,False,,Falcon 10X,2024-05-18,2024-07-01,Marc Dupont
LED00237,Nikos,Müller,Ministry of Defense UAE,UAE,Middle East,Partner Network,New,82,Hot,False,,Falcon 6X,2022-04-06,2022-10-11,Sophie Leclerc
LED00238,Ivana,Schmidt,Ministry of Defense Croatia,Croatia,Europe,LinkedIn,Disqualified,3,Cold,False,,Upgrade EW Suite,2018-10-12,2020-08-01,Sophie Leclerc
LED00239,Siti,Marić,Air Force India,India,Asia,LinkedIn,Converted,14,Cold,True,ACC0024,Falcon 8X,2022-08-07,2024-08-17,Marc Dupont
LED00240,Rajesh,Nasser,Air Force India,India,Asia,LinkedIn,Disqualified,18,Cold,False,,Rafale F3-R,2020-08-15,2022-10-17,Antoine Morel
LED00241,Ante,Hassan,Air Force UAE,UAE,Middle East,DSEI London,Converted,97,Hot,True,ACC0027,Training Program,2024-04-27,2024-09-20,Isabelle Bernard
LED00242,Khalid,Schmidt,Air Force Germany,Germany,Europe,Euronaval,Nurturing,49,Warm,False,,Training Program,2020-08-31,2023-05-09,Sophie Leclerc
LED00243,Hamad,Nasser,Ministry of Defense Spain,Spain,Europe,Partner Network,Working,46,Warm,False,,Falcon 8X,2021-03-20,2023-04-12,Jean-Pierre Martin
LED00244,Ante,Horvat,Ministry of Defense Greece,Greece,Europe,Embassy Referral,New,18,Cold,False,,Falcon 8X,2022-08-08,2024-05-10,Marc Dupont
LED00245,Yiannis,Nikolaou,Ministry of Defense Indonesia,Indonesia,Asia,Dubai Airshow,Disqualified,53,Warm,False,,Training Program,2023-03-02,2024-03-08,Marc Dupont
LED00246,Ivana,Santoso,Ministry of Defense Indonesia,Indonesia,Asia,LinkedIn,Converted,17,Cold,True,ACC0019,Falcon 6X,2020-04-23,2024-05-25,Antoine Morel
LED00247,Sunita,Müller,Air Force Croatia,Croatia,Europe,LinkedIn,Disqualified,70,Hot,False,,Falcon 8X,2022-07-31,2023-11-24,Jean-Pierre Martin
LED00248,Priya,Santoso,Air Force Greece,Greece,Europe,Partner Network,Disqualified,99,Hot,False,,Upgrade EW Suite,2022-08-16,2023-01-23,Isabelle Bernard
LED00249,Khaled,López,Ministry of Defense France,France,Europe,Embassy Referral,New,56,Warm,False,,Falcon 10X,2020-04-25,2024-06-30,Antoine Morel
LED00250,Nikos,Al-Rashid,Air Force Indonesia,Indonesia,Asia,Aero India Bangalore,Converted,73,Hot,True,ACC0008,Falcon 8X,2020-03-21,2024-06-29,Isabelle Bernard
LED00251,Mohammed,Hassan,Air Force Germany,Germany,Europe,LinkedIn,Converted,97,Hot,True,ACC0001,Rafale F3-R,2018-05-25,2022-02-10,Jean-Pierre Martin
LED00252,Klaus,Hassan,Air Force Qatar,Qatar,Middle East,LinkedIn,Converted,25,Cold,True,ACC0030,MRO Contract Rafale,2020-05-22,2023-08-29,Isabelle Bernard
LED00253,Mohammed,Marić,Air Force Qatar,Qatar,Middle East,Partner Network,Working,90,Hot,False,,Falcon 8X,2021-05-27,2022-04-26,Isabelle Bernard
LED00254,Ante,Al-Sabah,Ministry of Defense Spain,Spain,Europe,DSEI London,Nurturing,79,Hot,False,,Falcon 10X,2024-04-19,2024-10-12,Sophie Leclerc
LED00255,Nikos,Nasser,Air Force France,France,Europe,DSEI London,New,56,Warm,False,,Training Program,2018-06-11,2020-05-09,Jean-Pierre Martin
LED00256,Rajesh,Al-Sabah,Ministry of Defense Croatia,Croatia,Europe,LinkedIn,Nurturing,74,Hot,False,,Offset Industrial Package,2023-01-07,2023-12-25,Marc Dupont
LED00257,Khaled,Papadopoulos,Air Force Qatar,Qatar,Middle East,DSEI London,Working,8,Cold,False,,Falcon 6X,2021-05-14,2023-03-01,Marc Dupont
LED00258,Rajesh,Schmidt,Ministry of Defense Qatar,Qatar,Middle East,DSEI London,Disqualified,77,Hot,False,,Spare Parts Package,2023-07-20,2023-10-14,Marc Dupont
LED00259,Rajesh,Al-Sabah,Air Force UAE,UAE,Middle East,Euronaval,Working,65,Warm,False,,Falcon 8X,2023-11-02,2023-11-28,Sophie Leclerc
LED00260,Priya,García,Ministry of Defense Greece,Greece,Europe,Euronaval,Disqualified,57,Warm,False,,Training Program,2021-10-14,2022-03-27,Marc Dupont
LED00261,Klaus,Nasser,Air Force France,France,Europe,Air Show Le Bourget,New,79,Hot,False,,Training Program,2018-03-20,2022-06-23,Isabelle Bernard
LED00262,Siti,Al-Rashid,Air Force Greece,Greece,Europe,Air Show Le Bourget,Working,89,Hot,False,,MRO Contract Rafale,2022-02-11,2022-11-09,Marc Dupont
LED00263,Ahmed,Nikolaou,Ministry of Defense Spain,Spain,Europe,Euronaval,Nurturing,24,Cold,False,,Rafale F4,2020-12-28,2024-09-22,Marc Dupont
LED00264,Ivana,Hassan,Air Force India,India,Asia,DSEI London,Converted,16,Cold,True,ACC0003,Falcon 8X,2019-03-15,2021-11-09,Jean-Pierre Martin
LED00265,Hans,Hassan,Air Force India,India,Asia,DSEI London,New,92,Hot,False,,Training Program,2021-10-29,2023-09-06,Jean-Pierre Martin
LED00266,Hamad,Hassan,Ministry of Defense India,India,Asia,DSEI London,New,90,Hot,False,,Rafale F4,2018-11-29,2018-12-14,Isabelle Bernard
LED00267,Amit,Wijaya,Air Force UAE,UAE,Middle East,Dubai Airshow,Converted,6,Cold,True,ACC0027,Falcon 6X,2022-05-04,2024-04-28,Isabelle Bernard
LED00268,Yiannis,Al-Thani,Ministry of Defense Croatia,Croatia,Europe,Aero India Bangalore,Converted,36,Cold,True,ACC0003,Falcon 8X,2018-09-08,2020-11-25,Marc Dupont
LED00269,Ahmed,Santoso,Air Force Spain,Spain,Europe,Aero India Bangalore,Disqualified,73,Hot,False,,MRO Contract Rafale,2019-05-23,2023-08-18,Sophie Leclerc
LED00270,Hans,Al-Rashid,Ministry of Defense Indonesia,Indonesia,Asia,Aero India Bangalore,Converted,81,Hot,True,ACC0010,Falcon 6X,2021-04-30,2023-09-20,Marc Dupont
LED00271,Klaus,Al-Thani,Air Force UAE,UAE,Middle East,LinkedIn,New,67,Warm,False,,Rafale F4,2020-10-27,2023-08-04,Marc Dupont
LED00272,Yiannis,Kumar,Ministry of Defense Germany,Germany,Europe,Air Show Le Bourget,Converted,96,Hot,True,ACC0022,Rafale F4,2018-11-24,2022-06-20,Antoine Morel
LED00273,Carlos,Singh,Air Force Germany,Germany,Europe,LinkedIn,Disqualified,86,Hot,False,,Training Program,2024-05-20,2024-08-22,Isabelle Bernard
LED00274,Ivana,López,Air Force Croatia,Croatia,Europe,Euronaval,Nurturing,40,Warm,False,,MRO Contract Rafale,2020-02-19,2022-06-07,Isabelle Bernard
LED00275,Yiannis,Papadopoulos,Air Force Qatar,Qatar,Middle East,Partner Network,Nurturing,51,Warm,False,,Spare Parts Package,2023-03-18,2024-05-20,Jean-Pierre Martin
LED00276,Khaled,Patel,Air Force Qatar,Qatar,Middle East,Aero India Bangalore,Disqualified,48,Warm,False,,Falcon 8X,2019-09-04,2020-07-09,Antoine Morel
LED00277,Nikos,García,Air Force UAE,UAE,Middle East,Aero India Bangalore,New,12,Cold,False,,Rafale F3-R,2023-04-19,2024-09-09,Isabelle Bernard
LED00278,Khalid,Schmidt,Ministry of Defense Greece,Greece,Europe,Aero India Bangalore,Working,70,Hot,False,,Spare Parts Package,2020-02-18,2022-07-28,Sophie Leclerc
LED00279,Amit,Al-Sabah,Ministry of Defense India,India,Asia,Partner Network,Disqualified,45,Warm,False,,Falcon 8X,2018-10-02,2021-05-22,Antoine Morel
LED00280,Hamad,Singh,Ministry of Defense UAE,UAE,Middle East,Partner Network,Nurturing,53,Warm,False,,Offset Industrial Package,2021-06-15,2023-11-10,Antoine Morel
LED00281,Sunita,Papadopoulos,Air Force Germany,Germany,Europe,DSEI London,Nurturing,16,Cold,False,,Training Program,2021-10-29,2022-03-07,Jean-Pierre Martin
LED00282,Ivana,Singh,Ministry of Defense Qatar,Qatar,Middle East,Partner Network,Working,53,Warm,False,,Training Program,2021-08-29,2023-03-26,Antoine Morel
LED00283,Amit,López,Ministry of Defense Germany,Germany,Europe,LinkedIn,Converted,42,Warm,True,ACC0008,Offset Industrial Package,2019-06-05,2022-11-04,Sophie Leclerc
LED00284,Amit,Wijaya,Ministry of Defense Croatia,Croatia,Europe,Dubai Airshow,Nurturing,72,Hot,False,,Spare Parts Package,2018-03-21,2019-11-18,Antoine Morel
LED00285,Ahmed,Nikolaou,Air Force Egypt,Egypt,Africa,LinkedIn,Nurturing,67,Warm,False,,Falcon 6X,2020-12-25,2022-07-13,Sophie Leclerc
LED00286,Amit,Patel,Ministry of Defense India,India,Asia,LinkedIn,Working,60,Warm,False,,Training Program,2018-01-13,2024-05-02,Sophie Leclerc
LED00287,Budi,Santoso,Ministry of Defense Qatar,Qatar,Middle East,Euronaval,Disqualified,62,Warm,False,,Offset Industrial Package,2024-01-06,2024-11-10,Jean-Pierre Martin
LED00288,Siti,Müller,Air Force India,India,Asia,Euronaval,Disqualified,94,Hot,False,,Spare Parts Package,2023-11-15,2024-06-18,Jean-Pierre Martin
LED00289,Rajesh,Al-Rashid,Air Force Greece,Greece,Europe,Euronaval,New,26,Cold,False,,Training Program,2018-04-14,2019-12-09,Isabelle Bernard
LED00290,Mohammed,García,Air Force Spain,Spain,Europe,Embassy Referral,Nurturing,20,Cold,False,,Falcon 6X,2021-07-10,2024-01-24,Marc Dupont
LED00291,Mohammed,Sharma,Ministry of Defense Germany,Germany,Europe,Aero India Bangalore,Working,16,Cold,False,,Upgrade EW Suite,2018-03-11,2023-07-17,Marc Dupont
LED00292,Fatima,Singh,Air Force Qatar,Qatar,Middle East,Aero India Bangalore,Working,92,Hot,False,,MRO Contract Rafale,2018-04-15,2018-09-03,Marc Dupont
LED00293,Priya,Papadopoulos,Air Force Germany,Germany,Europe,LinkedIn,Nurturing,96,Hot,False,,Rafale F4,2023-09-27,2023-12-07,Sophie Leclerc
LED00294,Ahmed,Patel,Ministry of Defense Spain,Spain,Europe,DSEI London,Disqualified,20,Cold,False,,MRO Contract Rafale,2020-08-20,2021-02-02,Isabelle Bernard
LED00295,Siti,Al-Rashid,Ministry of Defense Egypt,Egypt,Africa,LinkedIn,Nurturing,63,Warm,False,,Spare Parts Package,2018-09-12,2020-06-07,Antoine Morel
